reference;name;family;price;category;description;disponibility;image;quantity;selled;sous_category;reste
4109131;TONDEUSE PROF HAIR CHIPPER WMARK MAGIC TAPER;41;15 000,00;Divers;;Oui;TONDEUSE PROF HAIR CHIPPER WMARK MAGIC TAPER.avif;100;0;Piles - rasoirs - papeterie -ampoule;100
4113;ADAPTATEUR INTIME BLANC NOIR/NAM KEM;41; 600,00;Divers;;Oui;adaptateur-blanc-de-prise-electrique-universel-de.avif;100;0;Piles - rasoirs - papeterie -ampoule;100
415806;TORCHE PORTABLE RECHARBLE PETIT DP 9013B;41;1 600,00;Divers;;Oui;TORCHE PORTABLE RECHARBLE PETIT DP 9013B.avif;100;0;Piles - rasoirs - papeterie -ampoule;100
13899;NETTOYANT DESINFECTANT APTA 1L;43;2 300,00;Droguerie;;Oui;NETTOYANT DESINFECTANT APTA 1L.avif;100;0;Produits ménager;100
150120;LOT DE 46 COUCHES GOLD SOFTCARE;15;3 700,00;Droguerie;;Oui;COUCHE-BEBE-600x600.avif;100;0;Monde de bébé;100
40030B;PATE DENTIFRICE SOIN COMPLET SENSODYNE 75 ML;40;4 100,00;Droguerie;;Oui;PATE DENTIFRICE SOIN COMPLET SENSODYNE 75 ML.avif;100;0;Hygiène dentaire;100
411;ROLL ON DRY CONFORT 48H NIVEA 50ML;47;1 500,00;Droguerie;;Oui;ROLL ON DRY CONFORT 48H NIVEA 50ML.avif;100;0;Déodorant - eau de toilette;100
411248;SAVON ECLAIRCISSANT GOMMANT CAROTTE  IDOLE 200G;44; 950,00;Droguerie;;Oui;SAVON ECLAIRCISSANT GOMMANT CAROTTE  IDOLE 200G.avif;100;0;Soins de beauté;100
413521;LISTERINE MOUTHWASH;48;3 375,00;Droguerie;;Oui;LISTERINE MOUTHWASH.avif;100;0;Droguerie;100
42043;SEL DE BAIN MARINS MANGUE CORINE DE FARME;42;3 950,00;Droguerie;;Oui;SEL DE BAIN MARINS MANGUE CORINE DE FARME.avif;100;0;Hygiènes;100
44795;SAVON DE MARSEILLE  LE CHAT 115G;46; 650,00;Droguerie;;Oui;SAVON DE MARSEILLE  LE CHAT 115G.avif;100;0;Désodorisants - insecticides;100
4502189;DEODORANT NARTA INVISIMAX 0%;45;3 850,00;Droguerie;;Oui;DEODORANT NARTA INVISIMAX 0.avif;100;0;Mouchoir - papier toilette;100
4900781;EPONGES USAGE COURANT BELLE FRANCE X2;49;1 100,00;Droguerie;;Oui;EPONGES USAGE COURANT BELLE FRANCE X2.avif;100;0;Hygiène féminine;100
CUISCON60X60PLAK;CUISINIERE CONCORDE 60X60 3 FEUX + PLAQUE CHAUFFANTE;60;250 000,00;Electroménager;;Oui;CUISINIERE CONCORDE 60X60 3 FEUX + PLAQUE CHAUFFANTE.avif;100;0;Electroménager;100
1111111;REFRIGERATEUR WIN SRD 412 320L;60;350 000,00;Electroménager;;Oui;REFRIGERATEUR WIN SRD 412 320L.avif;100;0;Electroménager;100
60090;PILE VARTA  ENERGY AAA;60;1 700,00;Electroménager;;Oui;PILE VARTA  ENERGY AAA.avif;100;0;Electroménager;100
1100960;LAIT PEAK ENTIER BRIQUE 1L;115;1 500,00;Epicerie;;Oui;LAIT PEAK ENTIER BRIQUE 1L.avif;100;0;Petit Dejeuner;100
111401;RIZ PARFUME  VIET GINO 1KG;33;1 700,00;Epicerie;;Oui;RIZ PARFUME  VIET GINO 1KG.avif;100;0;Pâtes alimentaires -riz - purée;100
11251;CORN FLAKES NETTO 500G;12;3 100,00;Epicerie;;Oui;CORN FLAKES NETTO 500G.avif;100;0;Céréales-corn flakes Pain gri;100
1165241;BISCUIT GOUTERS FOURRES BELLE FRANCE;13;1 800,00;Epicerie;;Oui;BISCUIT GOUTERS FOURRES BELLE France.avif;100;0;Biscuits gateaux;100
12169;SEMOULE SEMOLINA HONEYWELL 900G;34;1 200,00;Epicerie;;Oui;SEMOULE SEMOLINA HONEYWELL 900G.avif;100;0;Assaisonnement - condiments;100
140980;CHIPS ORIGINAL PRINGLES 165 G;14;1 900,00;Epicerie;;Oui;CHIPS ORIGINAL PRINGLES 165 G.avif;100;0;Amuse gueules;100
16499;BONBON IBON FRUITY 800G;16;2 900,00;Epicerie;;Oui;BONBON IBON FRUITY 800G.avif;100;0;Bonbons-chocolat;100
31657;THON NATUREL ECOPRIX 185G;31;2 300,00;Epicerie;;Oui;THON NATUREL ECOPRIX 185G.avif;100;0;Conserves-plats cuisines;100
3264;SAUCE POIVRE VERT BELLE FRANCE 29G;32; 800,00;Epicerie;;Oui;SAUCE POIVRE VERT BELLE FRANCE 29G.avif;100;0;Epicerie;100
34095;VINAIGRE DE CIDRE NETTO 75 CL;35;2 000,00;Epicerie;;Oui;VINAIGRE DE CIDRE NETTO 75 CL.avif;100;0;Huile - Vinaigre;100
351201;SARDINES ENTIERES A L'HUILE DE TOURNESOL & PIMENTS NETTO 135G;36;1 600,00;Epicerie;;Oui;SARDINES ENTIERES A L'HUILE DE TOURNESOL & PIMENTS NETTO 135G.avif;100;0;Sardine;100
117421;LAIT HOLLANDIA YOGHURT DRINK PLAIN SWEETENED 1L;52;1 100,00;Produits Frais;;Oui;LAIT HOLLANDIA YOGHURT DRINK PLAIN SWEETENED 1L.avif;100;0;Yaourt;100
51005;FROMAGE TRANCHEE LIGHT & TASTY PRESIDENT 200G;51;2 100,00;Produits Frais;;Oui;FROMAGE TRANCHEE LIGHT & TASTY PRESIDENT 200G.avif;100;0;Fromages - fruits frais - légumes;100
510101;PL PAIN DE MIE GRAND  PAIN DU MONDE;58;1 200,00;Produits Frais;;Oui;PL PAIN DE MIE GRAND  PAIN DU MONDE.avif;100;0;Produits Locaux Frais;100
53006;CUISSE DE POULET AFRICAGEL;54;2 300,00;Produits Frais;;Oui;CUISSE DE POULET AFRICAGEL.avif;100;0;Surgeles  crèmerie fraîche;100
56206;JAMBON PIC DALMAI DE PAVO KAMPER;56;9 800,00;Produits Frais;;Oui;JAMBON PIC DALMAI DE PAVO KAMPER.avif;100;0;Charcuterie volaille poisson;100
11007;PL LES CONFITURES DE TOFFO goyave;57;1 500,00;Produits Locaux;;Oui;confiture toffo goyage.avif;100;0;Produits Locaux;100
11007;PL LES CONFITURES DE TOFFO ananas;57;1 500,00;Produits Locaux;;Oui;confitures toffo ananas.avif;100;0;Produits Locaux;100
11007;PL LES CONFITURES DE TOFFO mangue;57;1 500,00;Produits Locaux;;Oui;confiture toffo mangue.avif;100;0;Produits Locaux;100
11007;PL LES CONFITURES DE TOFFO citron papaye;57;1 500,00;Produits Locaux;;Oui;confiture-toffo-citron-papaye.avif;100;0;Produits Locaux;100
11062;THE BISSAP MENTHE VERTUS DAFRIQUE;57;1 900,00;Produits Locaux;;Oui;bissap menthe vertu.avif;100;0;Produits Locaux;100
11062;THE CITRON COROSOL VERTUS DAFRIQUE;57;1 900,00;Produits Locaux;;Oui;the_corossol_vertu.avif;100;0;Produits Locaux;100
110918;PL MIEL DE KARITé AHOUENON WIN ARC MOYEN;57;3 000,00;Produits Locaux;;Oui;karite ahouenon.avif;100;0;Produits Locaux;100
110918;PL MIEL MANGUE-ANACARDE AHOUENON WIN ARC MOYEN;57;3 000,00;Produits Locaux;;Oui;mangue-ahouenon.avif;100;0;Produits Locaux;100
110918;PL MIEL ACACIAAHOUENON WIN ARC MOYEN;57;3 000,00;Produits Locaux;;Oui;acacia-ahouenon.avif;100;0;Produits Locaux;100
11109;PL MIEL NATUREL AZONTONDJI EN PLASTIQUE 0,5 L;57;1 800,00;Produits Locaux;;Oui;miel azontondji.avif;100;0;Produits Locaux;100
11152;PL MIEL PUR FORTIS FAMILIA 25ML;57; 200,00;Produits Locaux;;Oui;miel fortis familia.avif;100;0;Produits Locaux;100
1124578;PL BARRE DE CHOCOLAT AU LAIT  OKOCHOKO 100G;57;2 200,00;Produits Locaux;;Oui;chocolat au lait okochoko 100g.avif;100;0;Produits Locaux;100
11401;PL THé DE MORINGA + KINKELIBA ROVA EDEN 100G;57;2 000,00;Produits Locaux;;Oui;moringa + kinkeliba eden.avif;100;0;Produits Locaux;100
11403;PL THé DE MORINGA + KINKELIBA +HIBISCUS  ROVA EDEN 100G;57;2 000,00;Produits Locaux;;Oui;moringa + kinkeliba + hibiscus eden.avif;100;0;Produits Locaux;100
11450;PL THé DE VIE KINKELIBA;57;1 800,00;Produits Locaux;;Oui;the de vie kinkeliba.avif;100;0;Produits Locaux;100
11508;PL THé VERT CANNELLE AROME DAFRIQU;57;1 000,00;Produits Locaux;;Oui;the vert cannelle.avif;100;0;Produits Locaux;100
11508;PL THé VERT CITRON AROME DAFRIQU;57;1 000,00;Produits Locaux;;Oui;the vert citron.avif;100;0;Produits Locaux;100
11508;PL THé VERT AROME DAFRIQU;57;1 000,00;Produits Locaux;;Oui;the vert.avif;100;0;Produits Locaux;100
115409;PL POUDRE DE CACAO HOLY PROD 250G;57;1 900,00;Produits Locaux;;Oui;poudre cacao holy prod.avif;100;0;Produits Locaux;100
1157;PL LAIT DE SOJA 100% NATUREL B'EST QUALITE;57; 650,00;Produits Locaux;;Oui;lait soja best qualite.avif;100;0;Produits Locaux;100
1158010;PL CAFE BAOBAB X25;57;2 600,00;Produits Locaux;;Oui;cafe baobab x25.avif;100;0;Produits Locaux;100
11589;PL INFUSION DE GINGEMBRE  MAN CHA ALLAH 40G;57;2 600,00;Produits Locaux;;Oui;the gingembre man cha.avif;100;0;Produits Locaux;100
11701;PL TISANE BIO ANTI PALU LA MAISON ARTEMISIA 35G;57;2 000,00;Produits Locaux;;Oui;tisane palu arthémisia.avif;100;0;Produits Locaux;100
11788;PL SUCRE ROUX ETS LABEL TROPIQUE 1KG;57;1 500,00;Produits Locaux;;Oui;sucre roux label tropic.avif;100;0;Produits Locaux;100
1189;PL MIEL TOBE 1000G;57;3 600,00;Produits Locaux;;Oui;miel tobe 1000g.avif;100;0;Produits Locaux;100
1193;PL MIEL TOBE 250G;57;1 000,00;Produits Locaux;;Oui;miel tobe 500g.avif;100;0;Produits Locaux;100
1194;PL MIEL TOBE 500G;57;1 850,00;Produits Locaux;;Oui;miel tobe 250g.avif;100;0;Produits Locaux;100
11999;PL THE KINKELIBA MAGNIFICAT/DJARA 400G;57;2 000,00;Produits Locaux;;Oui;kinkeliba djarra.avif;100;0;Produits Locaux;100
1265478;PL CEREALES SANS CONSERVATEUR AU LAIT DE SOUCHET GNONAN AGROLOTUS 190;57;1 400,00;Produits Locaux;;Oui;lait de souchet.avif;100;0;Produits Locaux;100
13545;PL BISCUIT A CAJOU  BISKUITI 200G;57;1 750,00;Produits Locaux;;Oui;biskuiti cajou.avif;100;0;Produits Locaux;100
13545;PL BISCUIT A MANIOC BISKUITI 200G;57;1 750,00;Produits Locaux;;Oui;biskuiti manioc.avif;100;0;Produits Locaux;100
13545;PL BISCUIT A TOFFEE BISKUITI 200G;57;1 750,00;Produits Locaux;;Oui;biskuiti toffee.avif;100;0;Produits Locaux;100
140909;PL POP CORN;57; 650,00;Produits Locaux;;Oui;pop corn.avif;100;0;Produits Locaux;100
142014;PL ARACHIDE  BOUTEILLE ETS LA PERSEVERENCE;57;2 000,00;Produits Locaux;;Oui;arachide perseverance.avif;100;0;Produits Locaux;100
142015;PL ACAJOU MOELLEUX BALNC COD;57;6 400,00;Produits Locaux;;Oui;acajou blanc cod.avif;100;0;Produits Locaux;100
14240;PL ACAJOU BEURRE PETIT SACHET/ PLASTIQUE PETIT MME AHOUNOU;57;1 000,00;Produits Locaux;;Oui;acajou beurre ahounou.avif;100;0;Produits Locaux;100
1430;PL BISCOLAIT EN BOUTEILLE MME AHOUNOU;57;2 300,00;Produits Locaux;;Oui;biscolait ahounou.avif;100;0;Produits Locaux;100
14340;PL ACAJOU NATURE/BEURRE SALéE TERRE PROMISE;57;4 700,00;Produits Locaux;;Oui;acajou beurree salee terre promise.avif;100;0;Produits Locaux;100
14340;PL ACAJOU NATURE/BEURRE PIMENTé TERRE PROMISE;57;4 700,00;Produits Locaux;;Oui;acajou beurree pimentee terre promise.avif;100;0;Produits Locaux;100
14340;PL ACAJOU NATURE/BEURRE TERRE PROMISE;57;4 700,00;Produits Locaux;;Oui;acajou beurree terre promise.avif;100;0;Produits Locaux;100
14518;PL NOIX DE COCO RAPE AU LAIT;57;1 700,00;Produits Locaux;;Oui;coco rape au lait.avif;100;0;Produits Locaux;100
145261;PL TOFFEE CAILLEE AU LAIT DJOGBE SELECTION X9;57; 500,00;Produits Locaux;;Oui;toffee au lait djogbe.avif;100;0;Produits Locaux;100
145654;PL KLUI-KLUI EPICE FORME ESCARGOT  DJOGBE SELCTION 500G;57; 600,00;Produits Locaux;;Oui;kluiklui escargot djogbe.avif;100;0;Produits Locaux;100
14601;PL NOUGAT EN BOUTEILLE CYRUS OINT DE DIEU;57;1 200,00;Produits Locaux;;Oui;nougat cyrus.avif;100;0;Produits Locaux;100
14665;PL ACAJOU MOELLEUX BEURRé PIMENTé BOUTEILLE CYRUS OINT DE DIEU;57;6 400,00;Produits Locaux;;Oui;acajou beurre piment oint.avif;100;0;Produits Locaux;100
146651;PL ACAJOU MOELLEUX BEURRéS BOUTEILLE CYRUS OINT DE DIEU;57;5 700,00;Produits Locaux;;Oui;acajou beurre oint.avif;100;0;Produits Locaux;100
146652;PL ACAJOU MOELLEUX NATURES BOUTEILLE CYRUS OINT DE DIEU;57;5 700,00;Produits Locaux;;Oui;acajou nature oint.avif;100;0;Produits Locaux;100
14780;PL ARACHIDE BEUREE ADELICES;57;2 600,00;Produits Locaux;;Oui;arachide beurree adelices.avif;100;0;Produits Locaux;100
14804;PL CACAHUETES ORA 400G;57;1 500,00;Produits Locaux;;Oui;cacaouette ora.avif;100;0;Produits Locaux;100
14877;PL NOUGAT DJOGBE SELECTION;57;1 350,00;Produits Locaux;;Oui;nougat djogbe selection.avif;100;0;Produits Locaux;100
14895;PL TABLETTE NOUGAT AU CHOCOLAT  ORI 100G;57;1 500,00;Produits Locaux;;Oui;nougat chocolat ori.avif;100;0;Produits Locaux;100
14895;PL TABLETTE NOUGAT APHRODISIAQUE ORI 100G;57;1 500,00;Produits Locaux;;Oui;nougat aphro ori.avif;100;0;Produits Locaux;100
14895;PL TABLETTE KOUHOUNCADA APHRODISIAQUE ORI 100G;57;1 500,00;Produits Locaux;;Oui;koungada aphro ori.avif;100;0;Produits Locaux;100
14895;PL TABLETTE KOUHOUNCADA CHOCOLAT ORI 100G;57;1 500,00;Produits Locaux;;Oui;koungada chocolat ori.avif;100;0;Produits Locaux;100
14895;PL TABLETTE KOUHOUNCADA VANILLE ORI 100G;57;1 500,00;Produits Locaux;;Oui;koungada vanilla ori.avif;100;0;Produits Locaux;100
148952;PL BOULETTE DE COCO DJOGBE SELECTION X9;57; 600,00;Produits Locaux;;Oui;boulette de coco djoge x9.avif;100;0;Produits Locaux;100
14929;PL ARACHIDES GRILLEE BOUTEILLE PETITE LES COURONNES;57; 800,00;Produits Locaux;;Oui;arachide grillee les couronnes.avif;100;0;Produits Locaux;100
14935;PL CROQUETTE DE SOUCHET NOREE 200G;57; 700,00;Produits Locaux;;Oui;souchee noree.avif;100;0;Produits Locaux;100
14981;PL BISCOTTES ADJIBOLA 100% NATU;57;1 700,00;Produits Locaux;;Oui;biscotte adjibola.avif;100;0;Produits Locaux;100
14986;PL CHIPS DE PATATE DOUCE;57; 650,00;Produits Locaux;;Oui;chips de patate douce.avif;100;0;Produits Locaux;100
14986;PL CHIPS DE FRUIT A PAIN;57; 650,00;Produits Locaux;;Oui;fruit a pain.avif;100;0;Produits Locaux;100
14986;PL CHIPS DE BANANE NON MÛR;57; 650,00;Produits Locaux;;Oui;banane non mûr.avif;100;0;Produits Locaux;100
14986;PL ARACHIDE GRILLEE;57; 650,00;Produits Locaux;;Oui;arachide grillee.avif;100;0;Produits Locaux;100
14986;PL CHIPS DE BANANE AHAYOUE;57; 650,00;Produits Locaux;;Oui;banane ahayoue.avif;100;0;Produits Locaux;100
14986;PL CHIPS DE BANANE MÛRE ETS 3K;57; 650,00;Produits Locaux;;Oui;banane mur 3k.avif;100;0;Produits Locaux;100
14986;PL CHIPS DE BANANE MÛRE;57; 650,00;Produits Locaux;;Oui;banane mur.avif;100;0;Produits Locaux;100
1499;PL GALETTE DE MAIS LES COURONNES;57; 500,00;Produits Locaux;;Oui;galette mais couronne.avif;100;0;Produits Locaux;100
16108;PL COFFRET TABLETTE 24 TOFFIDOUX;57;10 800,00;Produits Locaux;;Oui;coffret tofidoux.avif;100;0;Produits Locaux;100
16454;PL TABLETTE OKOCHOKO NOIR 70% 60G;57;1 400,00;Produits Locaux;;Oui;okochoko noir 70%.avif;100;0;Produits Locaux;100
165744;PL TABLETTE OKOCHOKO LAIT AUX ECLATS DE CAJOU 60G;57;1 400,00;Produits Locaux;;Oui;okochoko lait eclat cajou.avif;100;0;Produits Locaux;100
165870;PL TABLETTE OKOCHOKO NOIR 85% 60G;57;1 400,00;Produits Locaux;;Oui;okochoko noir 85%.avif;100;0;Produits Locaux;100
16709;PL MINI TABLETTE DE TOFIDOUX CARAMELISE AU BEURRE SALEE 40G;57; 600,00;Produits Locaux;;Oui;tofidoux beurre salee.avif;100;0;Produits Locaux;100
16709;PL MINI TABLETTE DE TOFIDOUX CANNELLE 40G;57; 600,00;Produits Locaux;;Oui;tofidoux cannelle.avif;100;0;Produits Locaux;100
16709;PL MINI TABLETTE DE TOFIDOUX BAOBAB 40G;57; 600,00;Produits Locaux;;Oui;tofidoux baobab.avif;100;0;Produits Locaux;100
16709;PL MINI TABLETTE DE TOFIDOUX GINGEMBRE 40G;57; 600,00;Produits Locaux;;Oui;tofidoux gingembre.avif;100;0;Produits Locaux;100
16709;PL MINI TABLETTE DE TOFIDOUX ANIS VERT 40G;57; 600,00;Produits Locaux;;Oui;tofidoux anis vert.avif;100;0;Produits Locaux;100
16709;PL MINI TABLETTE DE TOFIDOUX SODABI 40G;57; 600,00;Produits Locaux;;Oui;tofidoux sodabi.avif;100;0;Produits Locaux;100
16709;PL MINI TABLETTE DE TOFIDOUX MENTHE 40G;57; 600,00;Produits Locaux;;Oui;tofidoux menthe.avif;100;0;Produits Locaux;100
16810;PL CHOCOLAT PUR LAIT /NOIR OKOCHOCO 100G;57;2 200,00;Produits Locaux;;Oui;okochoko pur lait 100g.avif;100;0;Produits Locaux;100
169540;PL TABLETTE OKOCHOKO LAIT 60G;57;1 150,00;Produits Locaux;;Oui;okochoko lait 60g.avif;100;0;Produits Locaux;100
213251;PL VIN-SAP 229 SPIRITS 75CL;57;4 200,00;Produits Locaux;;Oui;vin sap.avif;100;0;Produits Locaux;100
21402;PL VIN DEMI-SEC ANANAS DELICES DES ROIS 75CL;57;6 000,00;Produits Locaux;;Oui;vin ananas delices.avif;100;0;Produits Locaux;100
21403;PL VIN MOELLEUX ANANAS DELICES DES ROIS 75CL;57;6 000,00;Produits Locaux;;Oui;vin ananas moelleux delices.avif;100;0;Produits Locaux;100
215801;PL VIN DE BISAP ROUGE MOELLEUX LE VAINQUEUR 75CL;57;4 250,00;Produits Locaux;;Oui;vin bissap rouge moelleux vainqueur.avif;100;0;Produits Locaux;100
215802;PL VIN DE BISAP BLANC MOELLEUX LE VAINQUEUR 75CL;57;5 000,00;Produits Locaux;;Oui;vin bissap blanc moelleux vainqueur.avif;100;0;Produits Locaux;100
215804;PL VIN DE BISAP BLANC MOELLEUX LE VAINQUEUR 250ML;57;1 600,00;Produits Locaux;;Oui;vin bissap blanc moelleux vainqueur 250.avif;100;0;Produits Locaux;100
221127;PL CREME LIQUEUR DE SOUCHET NOREE 750ML;57;4 500,00;Produits Locaux;;Oui;creme liqueur souchet noree.avif;100;0;Produits Locaux;100
221508;PL SODABI AFRO /AGONDO/ QUEEN OF SOTO 75CL;57;8 500,00;Produits Locaux;;Oui;sodabi afro agondo queen of soto.avif;100;0;Produits Locaux;100
2218;PL SODABI PRESTIGE VIEUX DE 5 ANS 1L;57;10 000,00;Produits Locaux;;Oui;sodabi prestige 5 ans.avif;100;0;Produits Locaux;100
2219;PL SODABI PUR  BLANC TAMBOUR 70CL;57;14 200,00;Produits Locaux;;Oui;sodabi tambour 1L.avif;100;0;Produits Locaux;100
2231;PL LE VRAI SODABI PRODUIT DU TERROIR 1L;57;2 200,00;Produits Locaux;;Oui;sodabi tcheke-tcheke.avif;100;0;Produits Locaux;100
2233;PL LE VRAI SODABI KETEKE 1L;57;3 000,00;Produits Locaux;;Oui;sodabi keteke.avif;100;0;Produits Locaux;100
225104;PL LIQUEURS COCO WAKIZA;57;5 500,00;Produits Locaux;;Oui;coco wakiza.avif;100;0;Produits Locaux;100
225104;PL LIQUEURS ASUKA WAKIZA;57;5 500,00;Produits Locaux;;Oui;asuka wakiza.avif;100;0;Produits Locaux;100
2251400;PL SODABI ANANAS QUEEN OF SOTO 75CL;57;8 500,00;Produits Locaux;;Oui;sodabi ananas queen of soto.avif;100;0;Produits Locaux;100
226548;PL LIQUEUR DE RACINE NOBLESSE AFRICAINE AYOYA 75CL;57;7 000,00;Produits Locaux;;Oui;liqueur ayoya noblesse.avif;100;0;Produits Locaux;100
22965;PL SODABI ARRANGE ORIGINAL  TAMBOURS 70CL;57;17 500,00;Produits Locaux;;Oui;sodabi tambour arrange.avif;100;0;Produits Locaux;100
231;PL JUS D ANANAS   MIRAS 33CL;57; 400,00;Produits Locaux;;Oui;ananas miras.avif;100;0;Produits Locaux;100
231;PL JUS DE GINGEMBRE  MIRAS 33CL;57; 400,00;Produits Locaux;;Oui;gingembre miras.avif;100;0;Produits Locaux;100
231;PL JUS DE BISSAP  MIRAS 33CL;57; 400,00;Produits Locaux;;Oui;bissap miras.avif;100;0;Produits Locaux;100
2348;PL LES PURS JUS FRUTO BISSAP MENTHE 1L;57;1 700,00;Produits Locaux;;Oui;bissap menthe fruto.avif;100;0;Produits Locaux;100
2348;PL LES PURS JUS FRUTO TAMARIN 1L;57;1 700,00;Produits Locaux;;Oui;tamarin fruto.avif;100;0;Produits Locaux;100
2348;PL LES PURS JUS FRUTO ADOYO 1L;57;1 700,00;Produits Locaux;;Oui;adoyo fruto.avif;100;0;Produits Locaux;100
2348;PL LES PURS JUS FRUTO CITRONNADE 1L;57;1 700,00;Produits Locaux;;Oui;citronnade fruto.avif;100;0;Produits Locaux;100
2348;PL LES PURS JUS FRUTO ORANGE 1L;57;1 700,00;Produits Locaux;;Oui;orange fruto.avif;100;0;Produits Locaux;100
2348;PL LES PURS JUS FRUTO ORANGE GINGEMBRE 1L;57;1 700,00;Produits Locaux;;Oui;orange gingembre fruto.avif;100;0;Produits Locaux;100
2348;PL LES PURS JUS FRUTO BISSAP 1L;57;1 700,00;Produits Locaux;;Oui;bissap fruto.avif;100;0;Produits Locaux;100
2348;PL LES PURS JUS FRUTO BAOBAB 1L;57;1 700,00;Produits Locaux;;Oui;baobab fruto.avif;100;0;Produits Locaux;100
23480;JUS FRUTO ANANAS CITRON 25CL;57; 600,00;Produits Locaux;;Oui;ananas citron fruto 25.avif;100;0;Produits Locaux;100
23480;JUS FRUTO GINGEMBRE 25CL;57; 600,00;Produits Locaux;;Oui;gingembre fruto 25.avif;100;0;Produits Locaux;100
23480;JUS FRUTO BISSAP MENTHE 25CL;57; 600,00;Produits Locaux;;Oui;bissap menthe fruto 25.avif;100;0;Produits Locaux;100
23480;JUS FRUTO BISSAP ANANAS 25CL;57; 600,00;Produits Locaux;;Oui;bissap ananas fruto 25.avif;100;0;Produits Locaux;100
25060;PL SIROP DE GINGEMBRE CYRUS 100CL;57;2 600,00;Produits Locaux;;Oui;sirop gingembre cyrus.avif;100;0;Produits Locaux;100
26710;PL JUS CITRON SEMENCE 1L;57;1 600,00;Produits Locaux;;Oui;citron jus semance.avif;100;0;Produits Locaux;100
31258;PL HARICOT ROUGE  HOLY PRODUCTION 1KG;575;1 200,00;Produits Locaux;;Oui;haricot rouge holy.avif;100;0;Produits locaux ;100
31258;PL HARICOT BLANC  HOLY PRODUCTION 1KG;575;1 200,00;Produits Locaux;;Oui;haricot blanc holy.avif;100;0;Produits locaux ;100
31260;PL VANDZOU  HOLY PRODUCTION 1KG;57;1 200,00;Produits Locaux;;Oui;vandzou holy prod.avif;100;0;Produits Locaux;100
33111;PL OGUI TOP AMIDON DE MAIS SAVOUREUSE 600G;57;1 800,00;Produits Locaux;;Oui;ogui top amidon.avif;100;0;Produits Locaux;100
331112;PL AGBELI TOP FARINE AMELIORE SAVOUREUSE 600G;57;1 600,00;Produits Locaux;;Oui;agbeli top farine ameliore.avif;100;0;Produits Locaux;100
331210;PL FARINE DE RIZ HOLY PRODUCTION 1KG;57;1 300,00;Produits Locaux;;Oui;farine riz holy prod.avif;100;0;Produits Locaux;100
331500;PL FARINE DE MANIOC GUEHOUN S2A;57; 700,00;Produits Locaux;;Oui;farine manioc guehoun s2a.avif;100;0;Produits Locaux;100
33157;PL SUPER AKLUI DELICIEUX COUPE DE BENEDICTION;57; 650,00;Produits Locaux;;Oui;super aklui coupe benediction.avif;100;0;Produits Locaux;100
33158;PL LENTILLE HOLY PROD 1 KG;575;2 300,00;Produits Locaux;;Oui;lentille holy prod.avif;100;0;Produits locaux ;100
33159;PL RIZ CASSE MATEKPO 5KG;575;4 000,00;Produits Locaux;;Oui;riz matekpo 5kg.avif;100;0;Produits locaux ;100
3326547;PL FARINE DE MAIS GRILLE AMIWO LONGUE VIE  500G;57; 800,00;Produits Locaux;;Oui;farine mais grille amiwo longue vie.avif;100;0;Produits Locaux;100
33441;PL FARINE DE TELIBO MAMA BELLA 2KG;57;4 500,00;Produits Locaux;;Oui;farine telibo mama bella.avif;100;0;Produits Locaux;100
33442;PL FARINE DE MAIS BLANC MAMA BELLA 2KG;57;2 000,00;Produits Locaux;;Oui;farine mais blanc mama bella.avif;100;0;Produits Locaux;100
3350;PL RIZ DES COLLINES MOONRI 100% 5KG;575;5 500,00;Produits Locaux;;Oui;riz de collines 5kg moonri.avif;100;0;Produits locaux ;100
335801;PL COMB TOP SAVOUREUSE 800G;57;1 650,00;Produits Locaux;;Oui;comb top savoureuse.avif;100;0;Produits Locaux;100
335968;PL FEUILLE BISSAP ROUGE FLEURS D'HIBISCUS ROUGES SECHEES 150G;57;1 100,00;Produits Locaux;;Oui;feuilles de bissap rouge fleurs d'hibiscus.avif;100;0;Produits Locaux;100
3365147;PL AKLUI DE SORGHO DJOGBE SELECTION 500G;57;1 400,00;Produits Locaux;;Oui;aklui sorgho djogbe selection.avif;100;0;Produits Locaux;100
33654;PL RIZ LONG GRAIN DELICE 5KG;575;3 800,00;Produits Locaux;;Oui;riz long grain delice 5kg.avif;100;0;Produits locaux ;100
336924;PL POUDRE CACAO SANS SUCRE LONGUE VIE 250G;57;2 500,00;Produits Locaux;;Oui;poudre cacao longue vie.avif;100;0;Produits Locaux;100
3369770;PL RIZ MATEKPO 5KG;575;4 800,00;Produits Locaux;;Oui;riz matekpo long 5kg.avif;100;0;Produits locaux ;100
33998;PL FARINE DE MAIS BLANC 1000G LONGUE VIE;57;1 000,00;Produits Locaux;;Oui;farine mais blanc longue vie.avif;100;0;Produits Locaux;100
34001;PL SEL IODE DE VODA 1KG;57; 650,00;Produits Locaux;;Oui;sel iode de voda.avif;100;0;Produits Locaux;100
3400990;PL  GINGEMBRE SALAM;57;1 850,00;Produits Locaux;;Oui;gingembre salam.avif;100;0;Produits Locaux;100
3400991;PL CLOU DE GIROFLE EN POUDRE SALAM;57;1 550,00;Produits Locaux;;Oui;clou de girofe salam.avif;100;0;Produits Locaux;100
34017;PL AIL ECRASE LA GLOIRE DE DIEU;57;1 800,00;Produits Locaux;;Oui;ail ecrase gloire de Dieu.avif;100;0;Produits Locaux;100
